id,time,numPubs,sumJaccard,sumAdamic,sumInstituteSim,sumClusteringCoef,sumSimMesh,sumCommonFriend,sumCoauthor,dead
considine_e_11855754_5,0,65,0.735241,7.330080,1.000000,1.686379,0.037428,23.677419,55.935484,0
considine_e_11855754_5,1,47,0.626794,6.043006,1.000000,1.592313,0.047698,18.846154,49.538462,1
consiglio_e_5962532_2,0,3,0.344444,1.324462,0.000000,1.633333,0.055982,2.000000,8.666667,0
consiglio_e_5962532_2,1,6,0.639098,2.613775,1.000000,1.883442,0.068489,5.000000,14.000000,0
consiglio_e_5962532_2,2,9,0.508242,2.457532,1.000000,1.553288,0.037714,4.285714,13.000000,0
consiglio_e_5962532_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
consiglio_e_5962532_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
consiglio_e_5962532_2,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
consiglio_e_5962532_2,6,13,0.406061,2.703428,1.000000,1.402125,0.042091,5.090909,17.818182,0
consiglio_e_5962532_2,7,7,0.679570,2.919613,0.000000,1.857576,0.058333,6.000000,15.142857,0
consiglio_e_5962532_2,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
consiglio_e_5962532_2,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
conti_a_117816_3,0,6,0.714286,2.790553,1.000000,2.000000,0.076923,5.000000,12.000000,0
conti_a_117816_3,1,8,0.777778,3.366288,1.000000,2.000000,0.100000,7.000000,16.000000,0
conti_a_117816_3,2,26,0.803030,4.074623,1.000000,1.937190,0.027027,9.636364,21.636364,0
conti_a_117816_3,3,9,0.651852,3.302306,1.000000,1.847375,0.046540,8.000000,20.777778,0
conti_a_117816_3,4,22,0.694444,3.371554,1.000000,1.794308,0.026372,7.555556,18.666667,0
conti_a_117816_3,5,26,0.408733,3.930710,1.000000,1.293688,0.024025,10.000000,35.136364,0
conti_a_117816_3,6,22,0.411490,3.398909,1.000000,1.386270,0.024859,7.647059,27.117647,1
conti_g_1281167_1,0,6,0.670996,2.687373,1.000000,1.911111,0.054070,5.000000,12.666667,0
conti_g_1281167_1,1,4,0.261264,1.276905,1.000000,1.547009,0.040685,3.000000,14.750000,0
conti_g_1281167_1,2,14,0.323789,2.450477,0.696970,1.285413,0.016721,5.272727,22.727273,0
conti_g_1281167_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
conti_g_1281167_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
conti_g_1281167_1,5,17,0.465488,2.964452,0.636364,1.442886,0.027260,6.181818,19.818182,0
conti_g_1281167_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
contos_m_1285443_1,0,14,0.711111,3.393149,0.500000,1.827160,0.047619,7.111111,17.111111,0
contos_m_1285443_1,1,6,0.714286,2.790553,1.000000,2.000000,0.076923,5.000000,12.000000,0
contos_m_1285443_1,2,7,0.595238,2.720325,1.000000,1.781954,0.050395,6.000000,18.857143,0
contos_m_1285443_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
contos_m_1285443_1,4,15,0.389023,2.696893,1.000000,1.392029,0.020738,6.000000,22.454545,1
contreras_j_9123513_6,0,4,0.550000,2.014024,1.000000,1.850000,0.065455,3.000000,8.500000,0
contreras_j_9123513_6,1,5,0.560000,2.225851,1.000000,1.844828,0.092525,4.000000,14.800000,0
contreras_j_9123513_6,2,5,0.606061,2.335707,1.000000,1.888889,0.076667,4.000000,11.000000,0
contreras_j_9123513_6,3,20,0.453872,3.261107,1.000000,1.361324,0.018486,7.428571,24.357143,0
contreras_j_9123513_6,4,4,0.425874,1.709564,0.000000,1.684848,0.046607,3.000000,11.500000,0
contreras_j_9123513_6,5,19,0.419255,2.831524,1.000000,1.319407,0.019093,6.000000,21.083333,0
contreras_j_9123513_6,6,27,0.633333,3.527953,1.000000,1.610355,0.019205,8.909091,27.454545,1
conway_b_2546502_2,0,13,0.706565,4.318904,1.000000,1.777630,0.051195,12.000000,30.307692,0
conway_b_2546502_2,1,40,0.399552,4.363419,0.610000,1.279179,0.026414,12.480000,44.480000,0
conway_b_2546502_2,2,13,0.425641,2.945647,1.000000,1.455917,0.062083,6.000000,20.166667,1
cook_d_2157858_1,0,15,0.844789,5.097061,1.000000,1.943047,0.082320,14.000000,30.800000,0
cook_d_2157858_1,1,16,0.417484,3.386609,0.437500,1.462500,0.031309,7.125000,24.187500,0
cook_d_2157858_1,2,8,0.569271,2.886892,1.000000,1.688161,0.071212,7.000000,20.375000,0
cook_d_2157858_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cook_e_11277524_6,0,12,0.829563,4.388449,1.000000,1.966667,0.088235,11.000000,24.333333,0
cook_e_11277524_6,1,26,0.921331,7.660775,0.000000,1.990805,0.065201,25.000000,52.153846,1
cook_j_7536592_2,0,7,0.750000,3.083390,1.000000,2.000000,0.047619,6.000000,14.000000,0
cook_j_7536592_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cook_j_7536592_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cook_j_7536592_2,3,6,0.714286,2.790553,0.000000,2.000000,0.076923,5.000000,12.000000,0
cook_j_7536592_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cook_j_7536592_2,5,8,0.747863,3.297628,1.000000,1.939394,0.055637,7.000000,16.500000,0
cook_j_7536592_2,6,22,0.339658,3.229912,0.236842,1.216744,0.018589,7.473684,30.368421,0
cook_j_7536592_2,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cook_j_7536592_2,8,27,0.531528,5.213529,1.000000,1.525625,0.038506,14.538462,41.961538,0
cook_j_7536592_2,9,16,0.658873,4.811295,1.000000,1.768188,0.048836,15.000000,45.812500,0
cook_j_7536592_2,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cook_t_7678870_6,0,6,0.391738,2.025708,1.000000,1.617363,0.066170,5.000000,23.333333,0
cook_t_7678870_6,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cook_t_7678870_6,2,2,0.127778,0.537152,0.000000,1.265931,0.028846,1.000000,12.500000,0
cook_t_7678870_6,3,25,0.410965,3.743543,1.000000,1.294442,0.038448,9.000000,31.550000,1
cooper_j_3119394_1,0,3,0.251082,1.033677,0.000000,1.644444,0.037757,2.000000,10.333333,0
cooper_j_3119394_1,1,9,0.615152,2.972206,0.111111,1.641975,0.043226,6.222222,16.333333,0
cooper_j_3119394_1,2,3,0.407407,1.534251,1.000000,1.821429,0.073939,2.000000,7.666667,0
cooper_j_3119394_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_j_3119394_1,4,5,0.577778,2.260641,1.000000,1.771429,0.065961,4.000000,11.200000,0
cooper_j_3119394_1,5,3,0.393939,1.503182,1.000000,1.800000,0.081166,2.000000,8.333333,0
cooper_j_3119394_1,6,4,0.600000,2.164042,1.000000,2.000000,0.066667,3.000000,8.000000,0
cooper_j_3119394_1,7,6,0.566153,2.441809,1.000000,1.842857,0.054487,5.000000,16.000000,0
cooper_j_3119394_1,8,18,0.454481,2.968756,0.500000,1.467835,0.025512,6.500000,21.416667,0
cooper_j_3119394_1,9,4,0.600000,2.164042,1.000000,2.000000,0.142857,3.000000,8.000000,0
cooper_j_3119394_1,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_j_3119394_1,11,9,0.800000,3.640957,1.000000,2.000000,0.125000,8.000000,18.000000,0
cooper_j_3119394_1,12,8,0.707071,3.203175,1.000000,1.888889,0.060714,7.000000,17.000000,1
cooper_m_14271744_2,0,6,0.107867,0.979478,0.666667,0.830875,0.016657,1.000000,29.833333,0
cooper_m_14271744_2,1,2,0.333333,1.442695,1.000000,2.000000,0.100000,1.000000,4.000000,0
cooper_m_14271744_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_m_14271744_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_m_14271744_2,4,3,0.500000,1.820478,1.000000,2.000000,0.043478,2.000000,6.000000,0
cooper_m_14271744_2,5,10,0.353628,2.392198,1.000000,1.340693,0.036602,4.200000,16.100000,0
cooper_m_14271744_2,6,17,0.410980,3.467256,1.000000,1.439706,0.041054,7.529412,25.941176,0
cooper_m_14271744_2,7,19,0.578902,4.544890,1.000000,1.524222,0.022102,12.947368,35.631579,0
cooper_m_14271744_2,8,6,0.670996,2.687373,0.000000,1.911111,0.061303,5.000000,12.666667,1
cooper_n_9184477_3,0,3,0.333333,1.292024,1.000000,1.746032,0.061275,2.000000,8.666667,0
cooper_n_9184477_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_n_9184477_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cooper_n_9184477_3,3,17,0.851371,5.556173,1.000000,1.925658,0.060051,16.000000,34.941176,0
cooper_n_9184477_3,4,13,0.807367,4.560515,1.000000,1.926207,0.101501,12.000000,27.307692,0
cooper_n_9184477_3,5,72,0.774305,6.936970,1.000000,1.751122,0.045234,22.769231,54.653846,0
cooper_n_9184477_3,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cope_j_7598619_5,0,19,0.714286,2.998533,1.000000,1.923469,0.025822,6.000000,14.428571,0
cope_j_7598619_5,1,21,0.543357,2.900493,1.000000,1.560502,0.017780,6.000000,17.000000,0
cope_j_7598619_5,2,4,0.400000,1.632544,1.000000,1.611554,0.057020,3.000000,12.000000,0
cope_j_7598619_5,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cope_j_7598619_5,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cope_j_7598619_5,5,11,0.385897,2.191767,1.000000,1.600717,0.016939,5.428571,19.857143,0
cope_j_7598619_5,6,8,0.225712,1.579180,1.000000,1.293022,0.014880,4.571429,25.571429,1
coppelli_a_7909629_9,0,7,0.542440,2.600364,1.000000,1.705872,0.041028,6.000000,18.285714,0
coppelli_a_7909629_9,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
coppelli_a_7909629_9,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
coppelli_a_7909629_9,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
coppelli_a_7909629_9,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
coppelli_a_7909629_9,5,47,0.341769,3.572685,0.759259,1.272102,0.013445,11.666667,50.722222,1
cordova_b_3350799_3,0,1,0.000000,0.000000,1.000000,0.000000,0.071429,0.000000,2.000000,0
cordova_b_3350799_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cordova_b_3350799_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cordova_b_3350799_3,3,10,0.555419,2.561986,1.000000,1.634265,0.110714,4.857143,15.857143,0
cordova_b_3350799_3,4,40,0.334611,3.271787,0.895833,1.190637,0.026648,7.600000,31.250000,0
cordova_b_3350799_3,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cormier_l_6685558_2,0,5,0.666667,2.485340,1.000000,2.000000,0.100000,4.000000,10.000000,0
cormier_l_6685558_2,1,4,0.600000,2.164042,0.000000,2.000000,0.076923,3.000000,8.000000,0
cormier_l_6685558_2,2,31,0.312422,3.369289,1.000000,1.158792,0.022283,8.086957,34.608696,0
cormier_l_6685558_2,3,10,0.344980,2.282797,1.000000,1.299009,0.039592,4.200000,17.200000,1
coronado_r_6255061_2,0,7,0.750000,3.083390,1.000000,2.000000,0.076923,6.000000,14.000000,0
coronado_r_6255061_2,1,13,0.506944,2.692271,1.000000,1.500864,0.032922,5.333333,18.000000,0
coronado_r_6255061_2,2,11,0.528175,2.593690,1.000000,1.460828,0.037998,5.500000,19.750000,0
coronado_r_6255061_2,3,3,0.500000,1.820478,1.000000,2.000000,0.045455,2.000000,6.000000,0
coronado_r_6255061_2,4,8,0.647879,3.066568,1.000000,1.787013,0.036785,7.000000,19.000000,0
coronado_r_6255061_2,5,15,0.593750,2.863466,0.395833,1.627976,0.027344,5.500000,14.875000,0
coronado_r_6255061_2,6,4,0.575000,2.089033,1.000000,1.900000,0.061364,3.000000,8.250000,1
corona_r_3203731_9,0,5,0.666667,2.485340,1.000000,2.000000,0.076923,4.000000,10.000000,0
corona_r_3203731_9,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,10,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,11,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corona_r_3203731_9,12,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
corvaja_n_4230918_1,0,5,0.537729,2.158477,1.000000,1.804849,0.047283,4.000000,12.000000,0
corvaja_n_4230918_1,1,5,0.241518,1.454147,1.000000,1.475464,0.041801,4.000000,22.000000,0
corvaja_n_4230918_1,2,23,0.364136,3.450339,1.000000,1.241789,0.025023,8.300000,31.700000,0
corvaja_n_4230918_1,3,5,0.487719,2.046380,1.000000,1.728146,0.054315,4.000000,17.600000,0
corvaja_n_4230918_1,4,24,0.324581,3.070249,1.000000,1.202174,0.020232,7.555556,31.611111,0
corvaja_n_4230918_1,5,25,0.394262,2.921141,1.000000,1.361553,0.018623,8.000000,31.416667,1
corvino_v_9551074_5,0,10,0.482323,2.570302,0.500000,1.526190,0.035076,4.750000,14.500000,0
corvino_v_9551074_5,1,13,0.516786,2.961516,1.000000,1.487901,0.029360,6.600000,20.300000,0
corvino_v_9551074_5,2,16,0.670996,2.687373,1.000000,1.911111,0.037719,5.000000,12.666667,0
corvino_v_9551074_5,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
corvino_v_9551074_5,4,20,0.244995,2.404917,1.000000,1.039983,0.016445,4.823529,25.176471,0
corvino_v_9551074_5,5,12,0.666667,3.078421,1.000000,1.785714,0.045330,6.000000,15.000000,0
corvino_v_9551074_5,6,10,0.440887,2.453860,0.500000,1.478340,0.050026,4.750000,16.875000,1
cosgrove_v_9069312_3,0,14,0.316839,2.322260,1.000000,1.250334,0.029352,4.727273,19.363636,0
cosgrove_v_9069312_3,1,6,0.392886,2.028187,0.000000,1.496351,0.037628,5.000000,21.000000,0
cosgrove_v_9069312_3,2,25,0.434779,3.064521,1.000000,1.249844,0.034395,7.538462,25.307692,0
cosgrove_v_9069312_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cosgrove_v_9069312_3,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cosimelli_m_6428791_1,0,10,0.783117,3.828689,1.000000,1.930769,0.058000,9.000000,20.600000,0
cosimelli_m_6428791_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cosimelli_m_6428791_1,2,23,0.432914,4.126911,1.000000,1.309698,0.032241,11.000000,37.545455,0
cosimelli_m_6428791_1,3,18,0.383582,3.380026,1.000000,1.240752,0.025714,8.444444,30.833333,0
cosimelli_m_6428791_1,4,9,0.640123,3.263871,0.000000,1.802920,0.044116,8.000000,23.555556,0
cosimelli_m_6428791_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
couetil_j_6411024_4,0,7,0.708791,2.987845,1.000000,1.924242,0.045018,6.000000,14.714286,0
couetil_j_6411024_4,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
couetil_j_6411024_4,2,4,0.489474,1.882514,1.000000,1.849673,0.058065,3.000000,11.500000,0
couetil_j_6411024_4,3,7,0.699351,2.964776,1.000000,1.877778,0.045767,6.000000,14.714286,0
couetil_j_6411024_4,4,11,0.319535,2.317549,1.000000,1.218113,0.026773,4.545455,19.727273,0
couetil_j_6411024_4,5,3,0.271717,1.148971,1.000000,1.547253,0.030617,2.000000,12.000000,0
couetil_j_6411024_4,6,3,0.356322,1.413720,1.000000,1.718695,0.099567,2.000000,14.333333,0
couetil_j_6411024_4,7,14,0.501616,3.109090,0.500000,1.421460,0.029239,7.636364,23.818182,1
cougard_p_6394069_1,0,29,0.880211,8.157938,1.000000,1.920663,0.051861,28.000000,60.689655,0
cougard_p_6394069_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cougard_p_6394069_1,2,8,0.469061,2.339425,1.000000,1.459781,0.039757,4.571429,14.714286,0
cougard_p_6394069_1,3,8,0.321448,1.538504,1.000000,1.318788,0.025335,2.800000,13.200000,0
cougard_p_6394069_1,4,6,0.227335,1.014728,0.666667,1.147475,0.018020,2.000000,12.250000,0
cougard_p_6394069_1,5,9,0.269075,1.763751,0.812500,1.142823,0.035240,3.000000,16.000000,0
cougard_p_6394069_1,6,10,0.413636,2.605517,1.000000,1.479762,0.042118,4.800000,16.300000,0
cougard_p_6394069_1,7,2,0.333333,1.442695,1.000000,2.000000,0.071429,1.000000,4.000000,1
courtney_l_14592508_4,0,18,0.884381,5.856053,1.000000,1.980237,0.121324,17.000000,36.277778,1
court_j_6417633_1,0,10,0.540894,2.733534,0.750000,1.581656,0.032721,5.750000,17.125000,0
court_j_6417633_1,1,6,0.670996,2.687373,1.000000,1.911111,0.035766,5.000000,12.666667,0
court_j_6417633_1,2,19,0.506377,3.360235,1.000000,1.463789,0.020931,7.692308,23.230769,0
court_j_6417633_1,3,21,0.631920,4.487361,1.000000,1.594287,0.017132,12.500000,33.187500,0
court_j_6417633_1,4,21,0.408015,2.751830,0.538889,1.219101,0.017422,6.166667,23.083333,0
court_j_6417633_1,5,50,0.329877,4.191691,1.000000,1.034759,0.014644,12.064516,49.290323,0
court_j_6417633_1,6,15,0.349166,2.837134,1.000000,1.198202,0.027048,7.285714,29.500000,0
court_j_6417633_1,7,21,0.365602,3.271504,1.000000,1.230635,0.019691,7.888889,30.111111,0
court_j_6417633_1,8,15,0.480726,3.269056,1.000000,1.411152,0.025203,8.666667,28.166667,1
court_j_9934484_3,0,18,0.884381,5.856053,1.000000,1.980237,0.121324,17.000000,36.277778,1
couturier_d_4961784_1,0,4,0.600000,2.164042,1.000000,2.000000,0.100000,3.000000,8.000000,0
couturier_d_4961784_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
couturier_d_4961784_1,2,11,0.454545,2.780278,1.000000,1.511111,0.047619,5.000000,16.000000,0
couturier_d_4961784_1,3,4,0.514286,1.919187,1.000000,1.800000,0.071770,3.000000,9.000000,0
couturier_d_4961784_1,4,8,0.287076,1.770904,1.000000,1.210321,0.032265,3.250000,16.625000,0
couturier_d_4961784_1,5,15,0.422371,2.631057,1.000000,1.258232,0.024858,5.454545,19.181818,0
couturier_d_4961784_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
couturier_d_4961784_1,7,2,0.229167,0.978297,1.000000,1.761905,0.063406,1.000000,6.500000,0
couturier_d_4961784_1,8,3,0.500000,1.820478,1.000000,2.000000,0.090909,2.000000,6.000000,0
couturier_d_4961784_1,9,3,0.360000,1.423424,1.000000,1.750000,0.060317,2.000000,13.000000,0
couturier_d_4961784_1,10,5,0.560000,2.219395,1.000000,1.822222,0.064336,4.000000,11.600000,1
cox_j_4177265_1,0,12,0.373611,2.168926,1.000000,1.303247,0.039479,4.000000,14.875000,0
cox_j_4177265_1,1,18,0.402778,2.301023,1.000000,1.449946,0.028747,4.000000,14.000000,0
cox_j_4177265_1,2,6,0.578172,2.469442,1.000000,1.814719,0.042443,5.000000,15.500000,0
cox_j_4177265_1,3,2,0.128788,0.527815,1.000000,1.344444,0.031136,1.000000,9.500000,0
cox_j_4177265_1,4,18,0.305548,2.056767,0.900000,1.208550,0.024570,3.600000,16.000000,0
cox_j_4177265_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cox_j_4177265_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cox_j_4177265_1,7,20,0.376807,2.763079,0.833333,1.314526,0.018898,5.538462,20.846154,0
cox_j_4177265_1,8,17,0.312129,2.508550,1.000000,1.176450,0.027899,5.846154,25.153846,0
cox_j_4177265_1,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cox_k_10322290_1,0,7,0.636017,2.816095,1.000000,1.805413,0.000000,6.000000,17.000000,0
cox_k_10322290_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cox_k_10322290_1,2,41,0.684906,7.040639,1.000000,1.611778,0.031221,23.200000,57.033333,0
cox_k_10322290_1,3,13,0.551401,3.940260,1.000000,1.709408,0.047991,12.000000,35.769231,0
cox_k_10322290_1,4,29,0.657160,4.640589,1.000000,1.644309,0.031561,12.000000,30.235294,0
cox_k_10322290_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cox_k_10322290_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
cox_r_9002039_1,0,45,0.313131,4.382500,0.595238,1.177075,0.015394,11.657143,49.371429,0
cox_r_9002039_1,1,9,0.677669,3.356679,1.000000,1.810665,0.055032,8.000000,21.333333,0
cox_r_9002039_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
crackower_m_1330884_5,0,2,0.179825,0.859816,1.000000,1.589339,0.034731,1.000000,21.500000,0
crackower_m_1330884_5,1,12,0.379668,2.432112,1.000000,1.199289,0.018512,5.800000,24.500000,0
crackower_m_1330884_5,2,4,0.365104,1.565143,1.000000,1.611528,0.033799,3.000000,18.000000,0
crackower_m_1330884_5,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
crackower_m_1330884_5,4,34,0.476438,5.633924,1.000000,1.359584,0.016295,17.187500,53.812500,0
crackower_m_1330884_5,5,3,0.299283,1.217059,1.000000,1.609195,0.047222,2.000000,15.666667,0
crackower_m_1330884_5,6,5,0.549333,2.193831,1.000000,1.840476,0.063948,4.000000,18.800000,0
crackower_m_1330884_5,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
craig_p_8206515_4,0,3,0.500000,1.820478,1.000000,2.000000,0.083333,2.000000,6.000000,0
craig_p_8206515_4,1,11,0.543207,2.602118,0.285714,1.634918,0.032927,6.000000,17.714286,0
craig_p_8206515_4,2,5,0.473074,2.002523,1.000000,1.644444,0.048814,4.000000,13.000000,0
craig_p_8206515_4,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
craig_p_8206515_4,4,5,0.590476,2.300169,0.000000,1.866667,0.061688,4.000000,11.600000,0
craig_p_8206515_4,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
craig_p_8206515_4,6,10,0.767832,3.793937,0.000000,1.915152,0.053470,9.000000,20.800000,0
craig_p_8206515_4,7,9,0.582097,3.140762,1.000000,1.706313,0.048876,8.000000,22.555556,1
cramer_m_14980685_6,0,51,0.398272,4.845668,1.000000,1.224611,0.028351,13.870968,48.967742,1
cranage_m_7373288_1,0,7,0.750000,3.083390,1.000000,2.000000,0.062500,6.000000,14.000000,0
cranage_m_7373288_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cranage_m_7373288_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
cranage_m_7373288_1,3,10,0.701263,3.640840,1.000000,1.772961,0.052186,9.000000,22.300000,0
cranage_m_7373288_1,4,12,0.537970,3.034776,1.000000,1.523405,0.027215,7.600000,24.400000,0
cranage_m_7373288_1,5,12,0.317326,2.418187,1.000000,1.197055,0.020916,5.166667,24.083333,0
cranage_m_7373288_1,6,5,0.583333,2.283687,1.000000,1.904762,0.044345,4.000000,12.000000,1
crane_m_9528704_5,0,13,0.343323,2.354792,1.000000,1.274242,0.025642,4.181818,16.545455,0
crane_m_9528704_5,1,22,0.200000,2.201741,0.933333,1.134444,0.024035,3.200000,19.200000,0
crane_m_9528704_5,2,9,0.357143,2.098233,0.571429,1.376190,0.028571,2.857143,10.857143,0
crane_m_9528704_5,3,12,0.355556,2.342541,1.000000,1.444444,0.045455,3.555556,13.555556,0
crane_m_9528704_5,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
craver_j_5646291_1,0,4,0.575000,2.089033,1.000000,1.900000,0.039019,3.000000,8.250000,0
craver_j_5646291_1,1,10,0.411934,2.006506,1.000000,1.382540,0.024692,3.666667,13.333333,0
craver_j_5646291_1,2,7,0.491030,2.480063,1.000000,1.606710,0.035401,6.000000,20.571429,0
craver_j_5646291_1,3,17,0.332024,2.246413,1.000000,1.170844,0.021915,5.000000,21.300000,0
craver_j_5646291_1,4,16,0.414754,2.260928,1.000000,1.487309,0.025625,5.428571,21.285714,0
craver_j_5646291_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
craver_j_5646291_1,6,11,0.456863,2.537972,1.000000,1.385861,0.020019,5.777778,21.333333,0
craver_j_5646291_1,7,12,0.232607,1.949503,1.000000,1.030981,0.022509,5.000000,32.000000,0
craver_j_5646291_1,8,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
craver_j_5646291_1,9,18,0.362132,2.818495,1.000000,1.210576,0.027402,6.923077,26.384615,1
crawford_j_8912792_2,0,20,0.548896,4.401115,1.000000,1.486354,0.028992,12.210526,35.894737,0
crawford_j_8912792_2,1,28,0.444542,4.256622,1.000000,1.256479,0.018636,12.086957,43.695652,0
crawford_j_8912792_2,2,17,0.283881,2.194079,0.484848,1.091683,0.015835,5.454545,31.909091,0
crawford_j_8912792_2,3,8,0.627916,3.013966,1.000000,1.778445,0.038273,7.000000,21.125000,1
creminon_c_2825769_2,0,3,0.428571,1.585726,1.000000,1.800000,0.081159,2.000000,7.000000,0
creminon_c_2825769_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
creminon_c_2825769_2,2,4,0.349405,1.506862,0.000000,1.506269,0.047173,3.000000,13.000000,0
creminon_c_2825769_2,3,6,0.468111,2.209898,1.000000,1.589646,0.059531,5.000000,17.500000,0
creminon_c_2825769_2,4,4,0.512500,1.935806,1.000000,1.872727,0.050215,3.000000,9.750000,0
